,timestamp,event,src_ip,dest_ip,length,tos,prec,ttl,id,proto,src_port,dst_port,icmp_type
147,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859004] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=27075 PROTO=TCP SPT=7935 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,27075,TCP,7935,80,
148,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859021] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=28918 PROTO=TCP SPT=7936 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,28918,TCP,7936,80,
149,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859038] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=63153 PROTO=TCP SPT=7937 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,63153,TCP,7937,80,
150,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859055] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=25711 PROTO=TCP SPT=7938 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,25711,TCP,7938,80,
151,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859072] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=26231 PROTO=TCP SPT=7939 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,26231,TCP,7939,80,
152,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859088] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=52438 PROTO=TCP SPT=7940 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,52438,TCP,7940,80,
153,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859130] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=3049 PROTO=TCP SPT=7941 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,3049,TCP,7941,80,
154,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859148] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=44545 PROTO=TCP SPT=7942 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,44545,TCP,7942,80,
155,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859165] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=25590 PROTO=TCP SPT=7943 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,25590,TCP,7943,80,
156,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859185] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=1142 PROTO=TCP SPT=7944 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,1142,TCP,7944,80,
157,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859204] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=38152 PROTO=TCP SPT=7945 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,38152,TCP,7945,80,
158,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859222] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=15448 PROTO=TCP SPT=7946 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,15448,TCP,7946,80,
159,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859239] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=33049 PROTO=TCP SPT=7947 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,33049,TCP,7947,80,
160,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859256] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=49277 PROTO=TCP SPT=7948 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,49277,TCP,7948,80,
161,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859290] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=6929 PROTO=TCP SPT=7949 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,6929,TCP,7949,80,
162,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859309] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=2502 PROTO=TCP SPT=7950 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,2502,TCP,7950,80,
163,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859326] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=36662 PROTO=TCP SPT=7951 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,36662,TCP,7951,80,
164,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859343] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=40915 PROTO=TCP SPT=7952 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,40915,TCP,7952,80,
165,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859360] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=59943 PROTO=TCP SPT=7953 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,59943,TCP,7953,80,
166,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859377] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=26281 PROTO=TCP SPT=7954 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,26281,TCP,7954,80,
167,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859394] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=4895 PROTO=TCP SPT=7955 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,4895,TCP,7955,80,
168,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859411] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=47975 PROTO=TCP SPT=7956 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,47975,TCP,7956,80,
169,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859453] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=29410 PROTO=TCP SPT=7957 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,29410,TCP,7957,80,
170,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859471] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=23670 PROTO=TCP SPT=7958 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,23670,TCP,7958,80,
171,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859492] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=48387 PROTO=TCP SPT=7959 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,48387,TCP,7959,80,
172,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859510] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=31520 PROTO=TCP SPT=7960 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,31520,TCP,7960,80,
173,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859527] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=47738 PROTO=TCP SPT=7961 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,47738,TCP,7961,80,
174,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859544] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=18494 PROTO=TCP SPT=7962 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,18494,TCP,7962,80,
175,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859561] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=57404 PROTO=TCP SPT=7963 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,57404,TCP,7963,80,
176,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859578] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=10541 PROTO=TCP SPT=7964 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,10541,TCP,7964,80,
177,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859611] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=26665 PROTO=TCP SPT=7965 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,26665,TCP,7965,80,
178,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859629] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=1779 PROTO=TCP SPT=7966 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,1779,TCP,7966,80,
179,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859647] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=30339 PROTO=TCP SPT=7967 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,30339,TCP,7967,80,
180,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859664] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=44425 PROTO=TCP SPT=7968 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,44425,TCP,7968,80,
181,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859681] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=4212 PROTO=TCP SPT=7969 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,4212,TCP,7969,80,
182,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859697] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=1468 PROTO=TCP SPT=7970 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,1468,TCP,7970,80,
183,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859713] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=23095 PROTO=TCP SPT=7971 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,23095,TCP,7971,80,
184,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859730] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=6606 PROTO=TCP SPT=7972 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,6606,TCP,7972,80,
185,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859886] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=62082 PROTO=TCP SPT=7973 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,62082,TCP,7973,80,
186,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859915] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=18505 PROTO=TCP SPT=7974 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,18505,TCP,7974,80,
187,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859934] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=8089 PROTO=TCP SPT=7975 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,8089,TCP,7975,80,
188,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859951] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=3450 PROTO=TCP SPT=7976 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,3450,TCP,7976,80,
189,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859968] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=20037 PROTO=TCP SPT=7977 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,20037,TCP,7977,80,
190,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.859985] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=25362 PROTO=TCP SPT=7978 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,25362,TCP,7978,80,
191,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860002] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=3168 PROTO=TCP SPT=7979 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,3168,TCP,7979,80,
192,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860018] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=25920 PROTO=TCP SPT=7980 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,25920,TCP,7980,80,
193,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860054] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=30583 PROTO=TCP SPT=7981 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,30583,TCP,7981,80,
194,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860073] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=53820 PROTO=TCP SPT=7982 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,53820,TCP,7982,80,
195,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860090] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=5474 PROTO=TCP SPT=7983 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,5474,TCP,7983,80,
196,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860107] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=11026 PROTO=TCP SPT=7984 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,11026,TCP,7984,80,
197,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860124] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=31220 PROTO=TCP SPT=7985 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,31220,TCP,7985,80,
198,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860141] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=5416 PROTO=TCP SPT=7986 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,5416,TCP,7986,80,
199,Nov 20 22:02:12,{'original': 'Nov 20 22:02:12 elastic-VirtualBox kernel: [ 1589.860160] [IPTABLES]: HTTP INCOMING IN=enp0s8 OUT= MAC=08:00:27:53:16:b8:08:00:27:00:90:3c:08:00 SRC=10.0.3.8 DST=10.0.3.7 LEN=40 TOS=0x00 PREC=0x00 TTL=64 ID=47125 PROTO=TCP SPT=7987 DPT=80 WINDOW=512 RES=0x00 SYN URGP=0 '},10.0.3.8,10.0.3.7,40,00,0x00,64,47125,TCP,7987,80,
